feature,label
1.401228733459341,74
1.4017013232514088,74
2.6885633270321208,74
0.39650283553874033,74
0.7788279773157178,74
1.4423440453686531,74
0.0,74
0.8412098298677009,74
1.6724952741020758,74
1.4914933837428848,74
1.331285444234375,74
0.91540642722115,74
1.017485822306238,74
1.8785444234404558,74
4.174866427746267,74
1.0026041666666679,74
1.6914062500000036,74
1.946180555555582,74
1.2083333333333464,74
0.0,74
0.9231770833333144,74
1.8593749999999716,74
1.776041666666682,74
1.191406250000039,74
0.8832465277777501,74
1.5993923611111214,74
1.0186631944444535,74
0.9361979166666892,74
1.510850694444425,74
0.2860243055555749,74
0.9305555555555429,74
0.6102430555555429,74
0.0,74
0.5295138888888999,74
1.2647569444444358,74
0.4609374999999716,74
0.3415798611111178,74
0.8550347222222285,74
1.0568576388888786,74
0.5477430555555465,74
1.6284722222222427,74
0.7109374999999858,74
0.29470486111111427,74
0.4296875000000213,74
0.3233506944444571,74
1.1436631944444393,74
0.23177083333332504,74
0.5507812499999929,74
1.9513888888888786,74
0.7361111111111072,74
1.5655381944444642,74
3.302951388888907,74
0.5364583333333357,74
0.6471354166666501,74
2.5403645833333215,74
0.3919270833333215,74
0.8029513888888786,74
0.0,74
1.7105034722222534,74
1.4198024968493463,74
0.6639886578449783,74
0.6838374291115272,74
0.7192816635160462,74
0.8156899810963871,74
0.7462192816635245,74
1.0406427221172336,74
1.406427221172013,74
2.698015122873329,74
3.220226843100175,74
2.460302457466902,74
0.0,74
0.4083175803402668,74
0.9229678638941223,74
1.347826086956502,74
2.3643667296786326,74
0.8251417769376062,74
2.038279773156905,74
1.28969754253308,74
0.753308128544429,74
0.5652173913043512,74
0.5571833648393039,74
0.6176748582230864,74
1.4777882797731898,74
0.0,74
1.3388468809073828,74
2.163988657844982,74
0.19801512287333622,74
0.31899810964081254,74
1.4484877126654219,74
1.0119670671311845,74
1.2164256198346912,74
1.2572314049586772,74
0.775826446280977,74
1.977272727272684,74
2.0542355371900705,74
0.0,74
1.5206611570247723,74
2.4214876033057564,74
1.7035123966942223,74
1.2081611570248008,74
2.4240702479339156,74
0.9096074380165291,75
0.9256198347107336,75
1.2634297520661022,75
1.1764761596025473,75
1.0302457466918682,75
2.735822306238198,75
3.2013232514177616,75
0.4754253308128824,75
2.5666351606805478,75
2.3383742911153114,75
0.9900756143667131,75
1.2372400756143804,75
0.9806238185255509,75
1.2481096408317605,75
1.086956521739122,75
1.8955576559546436,75
1.4820415879017084,75
1.22731568998109,75
1.0940453686200584,75
1.8917769376181823,75
0.8946124763705008,75
1.0519848771266425,75
0.8747637051039732,75
2.128071833648388,75
1.2136105860113382,75
0.8766540642721985,75
1.0434782608695272,75
0.7556710775047364,75
1.1540642722117518,75
3.202268431001901,75
2.0656899810964013,75
1.4116257088846602,75
2.2523629489602897,75
1.9050094517958414,75
0.5812854442343998,75
0.8464083175803196,75
0.6866729678639238,75
0.548676748582217,75
1.4716446124763678,75
0.46786389413988516,75
0.8672022684309759,75
0.6342155009451922,75
0.24102079395085596,75
1.3213610586011342,75
0.7755198487712818,75
0.41068052930053867,75
0.27882797731572495,75
1.1781663516068264,75
0.6373029234929461,75
1.4305555555555358,75
0.6796875000000036,75
1.2925347222222463,75
0.8255208333333357,75
0.7170138888888893,75
2.3489583333333393,75
1.5516493055555394,75
1.2751736111110823,75
1.4778645833333286,75
1.7669270833333215,75
0.7170138888888893,75
0.5620659722222321,75
0.7083333333333357,75
2.4045138888889,75
1.8267195376496517,75
0.18194706994329124,75
0.7533081285444112,75
0.7731568998109566,75
1.5482041587901563,75
0.9782608695652115,75
0.7358223062381626,76
2.0661625708884728,76
1.2906427221172052,76
0.6776937618147727,76
1.196124763705111,76
1.2240075614366788,76
1.0274102079395,76
1.239130434782627,76
2.102551984877138,76
1.7320415879017226,76
1.4603024574668808,76
0.8019848771266744,76
1.080340264650271,76
0.21550094517957064,76
0.48156899810963694,76
1.1020793950850418,76
1.4059546313799913,76
1.3993383742910979,76
1.103024574669206,76
1.0477315689981026,76
0.7547258979205722,76
0.8081285444234716,76
1.5103969754253406,76
1.4844045368619803,76
1.3672833117218204,76
0.49793388429753804,76
0.9359504132231393,76
2.162706611570286,76
1.7954545454545894,76
0.8512396694214885,76
1.653409090909058,76
2.0439049586776505,76
1.1208677685950263,76
2.0129132231404867,76
1.5134297520661129,76
0.6461776859503949,76
0.7654958677686423,76
1.0330578512396542,76
1.1497933884297566,76
0.8709556468621606,76
0.6573724007561559,76
0.4097353497164278,76
0.8686200378072222,76
1.7622873345935837,76
0.8903591682419503,76
1.79962192816636,77
0.7320415879017048,77
0.6913988657845067,77
0.7589792060491654,77
1.4938563327032206,77
0.6441398865784791,77
3.425803402646501,77
1.82183364839317,77
1.8284499054820138,77
2.2566162570888295,77
1.5689981096408445,77
0.7811909262760359,77
0.3331758034026784,77
0.7225897920605213,77
1.9243856332703295,77
1.7372400756143591,77
1.5581285444234538,77
1.131852551984899,77
1.0604914933837293,77
1.0363894139886511,77
0.9881852551984593,77
1.7717391304347814,77
1.1554820415879092,77
1.5259924385633035,78
1.5732514177693524,78
0.5689981096408054,78
